age,income,loan_amount,credit_score,months_employed,num_credit_lines,interest_rate,loan_tenure,existing_loans,default
31,53699.09604360866,19855.80873904535,601.5388841306941,54,8,6.24414746359199,12,4,0
42,57842.13766998839,26611.394594072248,614.2539255548501,50,1,11.742858869447614,48,1,0
44,40646.479363407445,5390.274846887285,629.8198730072668,269,12,18.51974787916412,24,4,0
61,43276.15471221035,2541.360030066333,572.1841365534226,144,7,22.06176701476181,60,0,0
37,62009.74085525227,14457.871902701621,850.0,76,12,21.02866101343841,36,4,0
32,10497.234686732241,8651.16613421288,614.3934156997299,128,19,13.442922665298703,48,3,0
52,33099.92299504558,21991.538243775656,590.4719336670933,110,13,23.642056986688893,12,1,1
35,54268.697930647584,6457.383421776676,540.2001062342777,0,10,11.014341843402843,48,0,0
36,39465.225460197675,10602.98517211196,726.2632650541873,25,2,12.515525805018319,12,1,0
42,39179.41872541097,12341.232592493618,464.4985143047919,115,3,8.628416646714141,24,4,0
48,68033.85092392337,29124.24062968538,472.11599097308556,173,12,9.538410527365746,12,1,0
40,37333.514359246365,31861.050629620855,646.6459813989941,12,5,5.174262445602393,60,2,1
53,89583.56502227647,5868.781188299818,696.5233566737994,33,5,11.169814441937632,12,0,0
30,14909.748442221637,1000.0,641.1120995250794,231,5,11.131403644670051,36,2,0
60,10000.0,10408.161652453895,850.0,72,7,6.345501694412697,24,1,0
52,67578.72322936915,14704.550018199649,598.0236648756086,50,8,11.809557725719767,12,4,0
53,30320.974812559038,14667.834213667009,619.6899620071121,210,19,11.027665394000756,48,0,0
22,30658.528234540114,14326.359932459429,645.9554846934573,214,16,20.98109187537641,60,0,0
53,69694.66547639354,21527.25187895508,654.1811816093176,40,10,8.124933657762535,36,4,0
53,40054.62827907078,11777.5595637582,637.6656117634489,93,13,19.501649709861624,12,0,0
61,68207.2363172981,16706.799420105057,632.6255494662877,188,2,7.599726185338551,12,4,0
33,37791.76114495081,20157.449802279632,519.3841890670612,134,4,14.924676730906857,36,2,0
50,57250.63043950612,16755.34399901531,718.8581429409717,205,2,19.72767877561035,36,1,0
53,39771.55040043158,20405.660148067844,747.9148547037724,1,3,17.129113727269974,12,0,0
33,31603.75448259423,1336.5837721656844,602.8420034225012,203,10,17.91754164289438,48,0,0
46,84612.02715069435,15915.889267257924,645.5825260999976,240,11,9.127414745918212,48,0,0
42,72329.24352719652,16838.351532436453,805.5137380872067,257,3,21.548054494435856,48,2,0
59,35467.1863413464,13675.29998819171,574.6738621326605,155,5,24.042289576267002,12,4,0
22,46432.079263711224,10218.754968553952,670.5464197669805,53,6,8.087388828035103,24,4,0
58,79524.53596822561,18689.476207553154,659.9297780218911,93,13,22.765343122018365,12,2,0
59,30235.59169876956,15983.54425109788,810.4287842666204,60,5,12.953832110289456,24,1,0
46,31317.839263838232,14579.256872041255,835.758542732216,167,3,18.976704231194617,48,2,0
35,59401.20944609709,12372.873299782605,729.6208747636981,273,12,15.13441137543017,12,0,0
54,95409.89120522441,12686.070305006255,850.0,24,3,20.866785947768836,48,1,0
62,51076.63103734899,8876.929127033494,652.8627424822157,47,19,5.905651020423457,12,3,0
64,70996.22478973401,11195.177985339169,300.0,188,15,11.473735626786292,48,1,0
60,29651.20487422664,7485.90204486517,598.8685753628511,52,10,5.94973377604108,36,2,0
31,57221.04683872067,11902.536331166822,604.8979455445758,240,6,23.833995325229598,12,0,0
23,42807.70576296878,17914.531380719232,805.0287782418111,26,16,8.403021369127668,24,1,0
26,87332.50157253498,21557.819881854368,631.3307938239938,58,15,13.491299293347055,48,4,0
29,81973.8168882626,14590.349407982692,782.6242667832437,185,2,17.828922956645112,60,1,0
26,95588.33473702724,14369.129147644067,730.4445640153978,140,17,14.230024971574831,24,3,0
29,36090.21421805184,16151.610343016388,679.4267159949526,56,16,15.73084648532066,60,1,1
59,50709.96414811883,22866.825838608504,690.3341066569388,194,3,9.080351176435308,48,1,0
51,57503.338486481225,13200.016573510247,678.423942718392,105,19,6.3405809899645575,12,1,0
52,36870.64727348231,18703.35938742257,763.7692436324036,279,4,10.147767727724613,12,0,0
61,52621.10399454806,17964.614972498053,624.9771796265683,167,5,11.343130179260172,12,2,0
32,68179.56072717659,10011.475802735906,611.8116537784832,245,13,13.316277605108757,60,0,0
28,38992.68944536992,20653.51925697909,691.0425010781038,213,2,10.91900340125411,48,1,0
28,35932.87080525949,1000.0,669.5047969543928,1,12,5.716219356097332,36,4,0
48,34606.88447660267,23493.90808965984,629.1516643813238,181,17,6.892159302990031,12,4,0
40,23125.952304226244,5447.066479842722,850.0,182,10,18.47636718854333,48,4,1
27,67079.85734187035,13887.77503429131,721.4274828521244,94,9,6.26306684069891,36,1,1
31,35886.63328548239,21631.779526191112,594.1215626839268,155,9,5.924272032947389,36,1,0
40,33777.853395023994,11583.814448352678,709.9401224212705,179,17,21.235724758248253,48,3,0
36,60581.39670345481,16873.37641111571,555.8537318583546,96,9,5.824869413525602,12,3,0
24,49787.679582349716,21761.28639124951,535.4086285522336,276,14,6.374667248212247,12,2,0
26,39489.392797898065,29785.75848640463,730.157735336463,237,17,15.99025335578432,24,1,0
42,66212.57621332005,14879.628091317698,564.1224950592768,297,17,13.856888437925662,48,1,0
46,38691.07736185154,16438.335642352657,654.1250403383491,12,2,24.289037773999947,36,4,0
23,10000.0,15323.703948985813,546.0112100633612,181,15,23.736933099201252,60,3,0
61,76664.85977411627,13229.895265858357,621.0150652908148,154,11,18.204373272282552,60,0,0
62,33436.090486213434,4234.180179125806,606.7912285787426,250,5,6.437348555047533,12,3,0
34,35620.916422894705,6033.496024937911,640.5411352047131,280,9,15.063801672717984,24,2,0
31,35709.25878043901,14885.75151349714,850.0,176,9,5.901335635474276,60,0,0
38,51192.01977949272,17728.735413519596,778.2069515724941,70,14,23.15874246493487,12,4,0
32,44515.15085587419,25091.411701825542,638.7155113951744,83,8,18.1996603316796,24,3,0
43,69761.42225716278,13322.220219237373,629.362306499309,188,11,16.477926390501754,60,1,0
32,82902.27985020808,27229.37107962752,579.4625637559177,91,12,13.558077075386725,36,2,0
33,36416.01043135265,5363.938309790134,546.2514956949294,68,7,15.194337290400256,60,2,0
45,31239.85151936499,16681.23198880532,635.1134920773912,163,3,13.005892602212693,60,0,0
39,39561.97250625659,12862.293845040638,783.2781196944707,178,3,6.992280658861869,60,0,1
56,58781.16582640607,4499.719914198102,334.1142589253343,32,14,18.219729031843908,60,2,0
28,47672.78062474837,1455.3073797393608,752.1542708556749,52,4,24.92821681274843,12,3,0
49,39991.76979580972,11522.591563349006,764.7561630649094,215,14,7.24986165620928,48,1,0
52,24059.79006467074,12121.582282145739,436.6521880078113,201,14,24.883636214356798,36,4,0
64,10000.0,7894.789640631106,653.6997172999523,37,3,22.992247005877907,48,1,0
38,29905.648895971346,21093.114989110523,606.366140484331,260,13,22.88369247193462,12,3,0
26,75288.31723703758,11754.466930749139,633.3324766566361,30,8,21.62498924770179,60,0,0
38,58719.855461283936,7106.608211280359,671.4350661809585,287,6,23.471069651732982,24,4,0
39,46169.29354524933,13111.71683630669,681.7975969396415,4,2,9.928490290091448,24,1,0
42,64595.73593114779,9949.836924001409,512.9288014385605,178,6,13.743029296794571,48,1,0
57,24242.336897971618,28175.79506103388,812.6933172532092,53,14,14.596298139464992,24,4,0
52,51135.00103111244,12477.997095017192,602.4431929010151,218,7,6.359604771448632,48,2,0
61,14272.897513201155,7658.095346835299,850.0,283,17,24.61910166772134,36,4,0
23,56920.380523069645,28160.855644147152,555.7702161049381,267,3,18.78885100682828,24,1,0
48,55190.30352090857,20800.2986079389,544.244409452924,199,14,14.031397744859195,60,4,0
30,55666.16446377297,15850.457297706595,682.3716040925352,272,1,24.84522980153773,12,1,0
55,73352.36159919652,8629.815769645313,739.8575494824411,263,12,10.443944250321815,36,3,0
49,65519.895930582206,21132.30142996768,777.365061878337,225,3,11.740411395226582,24,2,0
35,25821.72769345471,3292.674157038671,551.2028956940698,17,19,8.817101447995013,24,4,0
53,73654.38655761356,20546.179038729006,616.632779525284,242,12,8.73023275716579,48,3,0
27,45810.96103362672,17000.984503247517,836.5962740906878,116,14,8.769603544194439,36,3,0
32,10597.029966709313,22920.479470499566,613.1112361425057,9,1,17.21673765226,12,2,0
50,47824.8875018439,1000.0,739.030916202559,38,5,10.882687114051157,12,0,0
41,62942.5818028469,7635.069645029167,460.5932382015197,40,7,24.03455822111265,48,4,0
51,29722.962061080954,7002.175422418133,488.72881452350987,107,19,21.334519583546218,48,2,0
44,76657.16487414378,6056.564942916644,746.612710033746,43,6,8.22411550054987,48,2,0
40,31533.668816956746,18400.13854490841,635.1726148454942,196,18,21.679614328447425,24,1,0
57,40378.16084928758,12637.665519140995,725.6064946056566,298,6,11.913153871024718,36,2,0
24,36705.24928517862,8029.378589633469,587.2322506305868,208,11,9.555363342953454,12,2,0
48,15820.475776403822,6175.625677962829,484.3762771585915,175,3,20.641426890705386,60,4,0
64,30137.327545592707,7310.628441058808,659.2674626440407,274,9,22.13996109331724,12,2,0
40,35762.8139098846,21926.28089609901,510.31065910625284,276,3,24.20898100588073,36,2,0
44,47397.88932307233,14466.463835958682,662.5186179012014,235,6,13.404383601030945,48,0,0
52,10000.0,21650.970701562786,553.4313035385094,2,9,16.24222775760094,24,3,0
61,64331.06046719657,36317.38927978233,715.243719397202,253,8,17.29834392606635,12,4,0
56,64133.474028873425,14857.121761523527,622.990207869015,35,2,17.554081986524643,60,0,0
54,73629.22491178755,3663.802111248302,619.800422573122,5,19,13.043121381562997,24,4,0
56,20166.890438331975,13903.764676275798,684.1730422288256,19,16,8.047005396268982,12,3,0
22,44143.37160336328,30032.726081960016,742.8896146597763,290,5,6.408917314141663,36,2,0
35,68828.71240299118,23693.940980075855,668.2467557597304,161,10,23.119767746320296,12,2,0
54,70549.91635455751,9831.734238778663,828.2406751297594,237,12,12.331020663273621,60,1,0
56,79578.61876505111,12567.708859686118,824.1084648982436,46,12,8.61374666714098,24,3,0
26,52054.2994914442,21200.11284625199,579.8231317416769,291,6,24.671440267195134,12,2,0
59,48880.52284116293,18836.5257917101,538.2668237248914,15,14,21.058157661833892,60,4,0
62,18841.016076233198,21285.403070011904,527.763593398026,107,7,24.623657748398614,12,4,0
32,71297.5238845462,13087.658052945408,830.252031453796,176,1,10.57611295508079,12,1,0
23,40793.71516667906,18108.79160340014,528.1921670388648,64,14,14.264955365408738,48,2,0
38,50678.8195487146,12557.912045187473,611.1470918374134,62,15,21.173859508273335,60,4,0
60,49343.41145512045,26147.452231129242,651.1102900719176,72,13,16.037818035476334,12,3,0
41,10000.0,2789.6428023708977,827.0928190234195,203,1,12.099269223438343,24,1,0
35,33770.88551926567,2814.3106468987844,518.953715313427,253,19,8.168531884565587,36,2,0
53,59077.62740073027,9282.81186867704,758.7040402304041,59,19,16.235304157087626,48,2,0
55,49028.28394437633,9573.047439290327,651.4096233541645,100,6,16.967746999819433,48,1,0
46,59236.459516728195,2787.713226842021,637.2284525903714,16,5,19.41495773212587,48,0,0
28,65676.9388062277,1347.6112595313189,647.3430849088767,194,17,20.810514684482957,36,4,1
56,33535.18838715038,23548.015894221022,579.6138171887479,250,15,7.362173766577664,60,4,0
50,39696.9943870839,13663.988957158783,608.443495089534,37,7,17.559062289500176,24,1,0
43,47176.257488824,13058.647400769238,577.5906647020894,284,17,20.628825145766047,36,2,0
62,65469.979090883135,15450.373566184038,518.8608777938466,30,12,12.780114452950182,24,0,0
64,45318.0392358608,27785.192832253422,532.2793410689624,180,7,10.511345515071023,24,3,0
34,14378.05691942248,15930.410680435734,768.2734416142765,281,13,14.59310949011808,48,2,0
34,46036.34257309865,14110.0783124814,614.9786071914103,140,8,11.20173203791957,12,4,0
22,64665.40901937409,9899.267198166543,717.1151922844792,244,4,15.197096366718805,24,1,0
57,77140.38845636595,19791.704383368233,632.2409856534937,274,8,11.169861536506554,24,0,0
25,55611.51848369547,14485.07480397882,630.5284464906355,223,16,13.454032249898336,24,4,0
58,20280.066472014034,28216.94825992406,642.4045512415505,26,16,23.302766539146923,24,4,0
61,41872.58508369872,13713.951232732557,723.0505801845073,249,11,23.3321126627598,48,2,0
34,59501.142953784045,23061.191962970475,581.386441214329,230,9,24.843578514123895,24,1,0
59,67324.29516314542,9311.469339099975,634.5815847623853,12,11,14.722467995020027,12,0,0
45,60141.43174446289,9233.260547255511,740.4193106160234,97,5,8.360776183640375,60,2,0
40,44967.84923903616,1000.0,758.3814869972787,191,10,22.780532774568666,60,3,0
22,67170.308595512,21355.748955839234,798.5254891652521,185,6,16.936865755252203,24,4,0
59,37188.69814809868,14694.144424520484,553.7580618995003,18,16,19.954401692748075,48,2,0
26,53692.981457482754,20116.50344683546,586.0313924857871,258,12,8.251883852949497,12,4,0
37,64995.74823813469,28569.415108454385,630.1356784632217,66,8,11.393963389336392,12,2,0
45,61532.71614007132,8226.65559024577,518.486626603788,25,13,10.504360463936482,24,1,0
48,61981.89940450547,7016.2687228566265,737.2429782887127,5,13,16.19512451112507,48,0,0
22,61478.29987240343,8702.955259128363,678.8468922396859,140,16,24.943505253316197,60,1,0
55,29026.122454147393,1000.0,634.5281320374634,237,11,17.2469739123653,36,4,0
57,50351.1509985965,13454.319992412682,752.9701403919435,229,8,16.4572745289016,24,4,0
25,31815.09083115883,22073.59693531541,574.474976742546,26,13,20.181652837698987,24,2,1
21,44210.51887294001,15392.296910247642,762.869681719742,104,1,11.576303623776838,24,2,0
60,26623.20139991615,2432.6913948240745,824.1949573871452,9,19,10.06382586947282,48,2,0
32,56899.33412703908,12144.922802090648,680.780548452053,271,4,21.76088339302428,36,4,1
56,10696.965056387708,16001.367425214636,649.2860433010867,278,2,24.211031220933787,48,0,0
43,62345.6238521693,22700.08841576926,666.8353104389931,11,19,13.42814713312056,24,3,0
51,50306.95575638062,21371.748423699064,511.0878472021179,155,19,5.8252898879125725,36,3,0
31,88043.19288155067,12236.157285615165,630.3532502030373,76,10,8.583214439216542,12,3,0
30,45907.99695957577,12222.017254571552,850.0,17,17,22.139626514430034,12,3,0
23,45902.06605609369,19753.045127316007,850.0,57,8,7.432895099813363,36,1,0
34,63650.64565058814,10253.576871021934,659.138338545658,129,9,20.260124369806107,24,0,0
36,47070.145708431184,21842.914973280444,595.5323148253894,173,18,17.40489910021254,48,3,0
30,55496.656145998444,9728.03391205328,752.8848175526143,86,2,19.53466105122942,24,0,0
49,69888.0008417716,27409.100866539127,646.4210288216669,53,18,10.131810964327961,36,0,0
30,44649.703247182406,16882.18044484865,744.6408712974975,77,8,5.366598758929082,24,3,0
32,73905.20338062935,1000.0,575.6970178733902,203,2,5.795088762798029,24,1,1
50,16417.322889707677,20123.519055079578,680.5677145728981,269,16,19.496993628276016,12,2,0
61,82069.59752709648,17038.72737689167,613.8810276177089,171,5,17.26794866377343,60,2,1
21,14236.678371093338,18889.2291627684,649.4386359449146,37,10,21.809062705824502,48,1,0
25,77043.74623395037,33015.11962864264,592.9220441022193,185,9,12.9849467657796,24,4,0
40,12670.750633915959,12909.788074793787,636.0384633757529,235,2,16.11102697985659,12,3,0
28,89611.68236819578,2580.2603988509964,680.2871595193435,15,16,20.670114331342155,60,4,0
63,53217.52427159782,25140.301301307125,719.5779262527238,225,16,14.93301183669686,12,0,0
32,31102.315348322976,1000.0,633.9419105268148,73,17,24.866970453490918,24,2,1
21,87302.3953371028,9028.811012529928,795.0155285737894,210,2,19.857834361662086,48,4,0
40,28222.59855214716,15336.762898161865,521.3174370160592,285,5,18.66620880778153,60,0,0
48,45452.92241026907,7810.000966015171,500.37977860724493,114,8,21.03064376310045,24,0,0
63,102094.24581958714,14489.804340636176,590.6434023737552,246,2,20.543803994749815,36,1,0
57,57910.763090218185,13913.604554289435,651.0685603031641,36,12,9.39390496839738,24,0,0
57,10000.0,27286.56957541649,812.3769526948565,54,13,9.207678866863702,12,4,0
32,44534.15565254027,1000.0,631.4161240877817,166,16,17.121485296269306,24,0,0
57,42764.810749818826,15698.832548927281,555.3856570619741,176,5,13.720964128871966,36,3,0
64,53770.337531283396,7634.080268466117,585.7903996057786,190,12,22.431532086184603,36,1,0
48,49111.140562774206,10499.859765740835,658.0966431903255,98,15,10.802046261108547,24,3,0
35,60917.00995667187,20440.74151600088,542.3378604183825,111,2,11.6171889307523,36,4,0
